Country Code,Series Code,year,Value
AFG,FP.CPI.TOTL.ZG,1960,
AFG,FP.CPI.TOTL.ZG,1961,
AFG,FP.CPI.TOTL.ZG,1962,
AFG,FP.CPI.TOTL.ZG,1963,
AFG,FP.CPI.TOTL.ZG,1964,
AFG,FP.CPI.TOTL.ZG,1965,
AFG,FP.CPI.TOTL.ZG,1966,
AFG,FP.CPI.TOTL.ZG,1967,
AFG,FP.CPI.TOTL.ZG,1968,
AFG,FP.CPI.TOTL.ZG,1969,
AFG,FP.CPI.TOTL.ZG,1970,
AFG,FP.CPI.TOTL.ZG,1971,
AFG,FP.CPI.TOTL.ZG,1972,
AFG,FP.CPI.TOTL.ZG,1973,
AFG,FP.CPI.TOTL.ZG,1974,
AFG,FP.CPI.TOTL.ZG,1975,
AFG,FP.CPI.TOTL.ZG,1976,
AFG,FP.CPI.TOTL.ZG,1977,
AFG,FP.CPI.TOTL.ZG,1978,
AFG,FP.CPI.TOTL.ZG,1979,
AFG,FP.CPI.TOTL.ZG,1980,
AFG,FP.CPI.TOTL.ZG,1981,
AFG,FP.CPI.TOTL.ZG,1982,
AFG,FP.CPI.TOTL.ZG,1983,
AFG,FP.CPI.TOTL.ZG,1984,
AFG,FP.CPI.TOTL.ZG,1985,
AFG,FP.CPI.TOTL.ZG,1986,
AFG,FP.CPI.TOTL.ZG,1987,
AFG,FP.CPI.TOTL.ZG,1988,
AFG,FP.CPI.TOTL.ZG,1989,
AFG,FP.CPI.TOTL.ZG,1990,
AFG,FP.CPI.TOTL.ZG,1991,
AFG,FP.CPI.TOTL.ZG,1992,
AFG,FP.CPI.TOTL.ZG,1993,
AFG,FP.CPI.TOTL.ZG,1994,
AFG,FP.CPI.TOTL.ZG,1995,
AFG,FP.CPI.TOTL.ZG,1996,
AFG,FP.CPI.TOTL.ZG,1997,
AFG,FP.CPI.TOTL.ZG,1998,
AFG,FP.CPI.TOTL.ZG,1999,
AFG,FP.CPI.TOTL.ZG,2000,
AFG,FP.CPI.TOTL.ZG,2001,
AFG,FP.CPI.TOTL.ZG,2002,
AFG,FP.CPI.TOTL.ZG,2003,
AFG,FP.CPI.TOTL.ZG,2004,
AFG,FP.CPI.TOTL.ZG,2005,12.68626872
AFG,FP.CPI.TOTL.ZG,2006,6.78459655
AFG,FP.CPI.TOTL.ZG,2007,8.680570785
AFG,FP.CPI.TOTL.ZG,2008,26.41866415
AFG,FP.CPI.TOTL.ZG,2009,-6.811161089
AFG,FP.CPI.TOTL.ZG,2010,2.178537524
AFG,FP.CPI.TOTL.ZG,2011,11.80418581
AFG,FP.CPI.TOTL.ZG,2012,6.441212809
AFG,FP.CPI.TOTL.ZG,2013,7.385771784
AFG,FP.CPI.TOTL.ZG,2014,4.673996035
AFG,FP.CPI.TOTL.ZG,2015,-0.661709165
AFG,FP.CPI.TOTL.ZG,2016,4.383891955
AFG,FP.CPI.TOTL.ZG,2017,4.975951506
AFG,FP.CPI.TOTL.ZG,2018,0.626149149
AFG,FP.CPI.TOTL.ZG,2019,2.302372515
AFG,FP.CPI.TOTL.ZG,2020,5.601887915
AFG,FP.CPI.TOTL.ZG,2021,5.133203408
AFG,FP.CPI.TOTL.ZG,2022,13.71210237
AFG,FP.CPI.TOTL.ZG,2023,-4.644708708
AFG,FP.CPI.TOTL.ZG,2024,-6.601185641
AFG,FP.CPI.TOTL.ZG,2025,
ALB,FP.CPI.TOTL.ZG,1960,
ALB,FP.CPI.TOTL.ZG,1961,
ALB,FP.CPI.TOTL.ZG,1962,
ALB,FP.CPI.TOTL.ZG,1963,
ALB,FP.CPI.TOTL.ZG,1964,
ALB,FP.CPI.TOTL.ZG,1965,
ALB,FP.CPI.TOTL.ZG,1966,
ALB,FP.CPI.TOTL.ZG,1967,
ALB,FP.CPI.TOTL.ZG,1968,
ALB,FP.CPI.TOTL.ZG,1969,
ALB,FP.CPI.TOTL.ZG,1970,
ALB,FP.CPI.TOTL.ZG,1971,
ALB,FP.CPI.TOTL.ZG,1972,
ALB,FP.CPI.TOTL.ZG,1973,
ALB,FP.CPI.TOTL.ZG,1974,
ALB,FP.CPI.TOTL.ZG,1975,
ALB,FP.CPI.TOTL.ZG,1976,
ALB,FP.CPI.TOTL.ZG,1977,
ALB,FP.CPI.TOTL.ZG,1978,
ALB,FP.CPI.TOTL.ZG,1979,
ALB,FP.CPI.TOTL.ZG,1980,
ALB,FP.CPI.TOTL.ZG,1981,
ALB,FP.CPI.TOTL.ZG,1982,
ALB,FP.CPI.TOTL.ZG,1983,
ALB,FP.CPI.TOTL.ZG,1984,
ALB,FP.CPI.TOTL.ZG,1985,
ALB,FP.CPI.TOTL.ZG,1986,
ALB,FP.CPI.TOTL.ZG,1987,
ALB,FP.CPI.TOTL.ZG,1988,
ALB,FP.CPI.TOTL.ZG,1989,
ALB,FP.CPI.TOTL.ZG,1990,
ALB,FP.CPI.TOTL.ZG,1991,
ALB,FP.CPI.TOTL.ZG,1992,226.0054213
ALB,FP.CPI.TOTL.ZG,1993,85.00475124
ALB,FP.CPI.TOTL.ZG,1994,22.56505269
ALB,FP.CPI.TOTL.ZG,1995,7.793218538
ALB,FP.CPI.TOTL.ZG,1996,12.72547781
ALB,FP.CPI.TOTL.ZG,1997,33.18027438
ALB,FP.CPI.TOTL.ZG,1998,20.64285887
ALB,FP.CPI.TOTL.ZG,1999,0.389437654
ALB,FP.CPI.TOTL.ZG,2000,0.050018136
ALB,FP.CPI.TOTL.ZG,2001,3.10758827
ALB,FP.CPI.TOTL.ZG,2002,7.770525834
ALB,FP.CPI.TOTL.ZG,2003,0.484002612
ALB,FP.CPI.TOTL.ZG,2004,2.280019169
ALB,FP.CPI.TOTL.ZG,2005,2.366581957
ALB,FP.CPI.TOTL.ZG,2006,2.370728319
ALB,FP.CPI.TOTL.ZG,2007,2.932682482
ALB,FP.CPI.TOTL.ZG,2008,3.320870904
ALB,FP.CPI.TOTL.ZG,2009,2.266922095
ALB,FP.CPI.TOTL.ZG,2010,3.627100915
ALB,FP.CPI.TOTL.ZG,2011,3.428071301
ALB,FP.CPI.TOTL.ZG,2012,2.031592684
ALB,FP.CPI.TOTL.ZG,2013,1.937620802
ALB,FP.CPI.TOTL.ZG,2014,1.625865044
ALB,FP.CPI.TOTL.ZG,2015,1.896174026
ALB,FP.CPI.TOTL.ZG,2016,1.275431684
ALB,FP.CPI.TOTL.ZG,2017,1.986661332
ALB,FP.CPI.TOTL.ZG,2018,2.028059631
ALB,FP.CPI.TOTL.ZG,2019,1.41109079
ALB,FP.CPI.TOTL.ZG,2020,1.620886617
ALB,FP.CPI.TOTL.ZG,2021,2.041471631
ALB,FP.CPI.TOTL.ZG,2022,6.725202715
ALB,FP.CPI.TOTL.ZG,2023,4.758345552
ALB,FP.CPI.TOTL.ZG,2024,2.215873751
ALB,FP.CPI.TOTL.ZG,2025,2.146185512
DZA,FP.CPI.TOTL.ZG,1960,
DZA,FP.CPI.TOTL.ZG,1961,
DZA,FP.CPI.TOTL.ZG,1962,
DZA,FP.CPI.TOTL.ZG,1963,
DZA,FP.CPI.TOTL.ZG,1964,
DZA,FP.CPI.TOTL.ZG,1965,
DZA,FP.CPI.TOTL.ZG,1966,
DZA,FP.CPI.TOTL.ZG,1967,
DZA,FP.CPI.TOTL.ZG,1968,
DZA,FP.CPI.TOTL.ZG,1969,
DZA,FP.CPI.TOTL.ZG,1970,6.599999999
DZA,FP.CPI.TOTL.ZG,1971,2.626641651
DZA,FP.CPI.TOTL.ZG,1972,3.65630713
DZA,FP.CPI.TOTL.ZG,1973,6.172839506
DZA,FP.CPI.TOTL.ZG,1974,4.699612403
DZA,FP.CPI.TOTL.ZG,1975,8.230316653
DZA,FP.CPI.TOTL.ZG,1976,9.430735402
DZA,FP.CPI.TOTL.ZG,1977,11.98928332
DZA,FP.CPI.TOTL.ZG,1978,17.52392345
DZA,FP.CPI.TOTL.ZG,1979,11.34860051
DZA,FP.CPI.TOTL.ZG,1980,9.517824498
DZA,FP.CPI.TOTL.ZG,1981,14.65484264
DZA,FP.CPI.TOTL.ZG,1982,6.54250963
DZA,FP.CPI.TOTL.ZG,1983,5.96716393
DZA,FP.CPI.TOTL.ZG,1984,8.116397955
DZA,FP.CPI.TOTL.ZG,1985,10.48228704
DZA,FP.CPI.TOTL.ZG,1986,12.37160917
DZA,FP.CPI.TOTL.ZG,1987,7.441260913
DZA,FP.CPI.TOTL.ZG,1988,5.911544964
DZA,FP.CPI.TOTL.ZG,1989,9.304361258
DZA,FP.CPI.TOTL.ZG,1990,16.65253439
DZA,FP.CPI.TOTL.ZG,1991,25.88638693
DZA,FP.CPI.TOTL.ZG,1992,31.66966191
DZA,FP.CPI.TOTL.ZG,1993,20.54032612
DZA,FP.CPI.TOTL.ZG,1994,29.04765612
DZA,FP.CPI.TOTL.ZG,1995,29.77962649
DZA,FP.CPI.TOTL.ZG,1996,18.67907586
DZA,FP.CPI.TOTL.ZG,1997,5.733522754
DZA,FP.CPI.TOTL.ZG,1998,4.950161638
DZA,FP.CPI.TOTL.ZG,1999,2.645511134
DZA,FP.CPI.TOTL.ZG,2000,0.339163189
DZA,FP.CPI.TOTL.ZG,2001,4.225988349
DZA,FP.CPI.TOTL.ZG,2002,1.418301923
DZA,FP.CPI.TOTL.ZG,2003,4.268953958
DZA,FP.CPI.TOTL.ZG,2004,3.961800303
DZA,FP.CPI.TOTL.ZG,2005,1.382446567
DZA,FP.CPI.TOTL.ZG,2006,2.311499185
DZA,FP.CPI.TOTL.ZG,2007,3.678995747
DZA,FP.CPI.TOTL.ZG,2008,4.858590628
DZA,FP.CPI.TOTL.ZG,2009,5.737060361
DZA,FP.CPI.TOTL.ZG,2010,3.911061955
DZA,FP.CPI.TOTL.ZG,2011,4.524211505
DZA,FP.CPI.TOTL.ZG,2012,8.891450911
DZA,FP.CPI.TOTL.ZG,2013,3.25423911
DZA,FP.CPI.TOTL.ZG,2014,2.916926921
DZA,FP.CPI.TOTL.ZG,2015,4.784447007
DZA,FP.CPI.TOTL.ZG,2016,6.397694803
DZA,FP.CPI.TOTL.ZG,2017,5.59111591
DZA,FP.CPI.TOTL.ZG,2018,4.269990205
DZA,FP.CPI.TOTL.ZG,2019,1.951768211
DZA,FP.CPI.TOTL.ZG,2020,2.415130941
DZA,FP.CPI.TOTL.ZG,2021,7.226063074
DZA,FP.CPI.TOTL.ZG,2022,9.265515516
DZA,FP.CPI.TOTL.ZG,2023,9.322173759
DZA,FP.CPI.TOTL.ZG,2024,4.046114553
DZA,FP.CPI.TOTL.ZG,2025,1.418351514
ASM,FP.CPI.TOTL.ZG,1960,
ASM,FP.CPI.TOTL.ZG,1961,
ASM,FP.CPI.TOTL.ZG,1962,
ASM,FP.CPI.TOTL.ZG,1963,
ASM,FP.CPI.TOTL.ZG,1964,
ASM,FP.CPI.TOTL.ZG,1965,
ASM,FP.CPI.TOTL.ZG,1966,
ASM,FP.CPI.TOTL.ZG,1967,
ASM,FP.CPI.TOTL.ZG,1968,
ASM,FP.CPI.TOTL.ZG,1969,
ASM,FP.CPI.TOTL.ZG,1970,
ASM,FP.CPI.TOTL.ZG,1971,
ASM,FP.CPI.TOTL.ZG,1972,
ASM,FP.CPI.TOTL.ZG,1973,
ASM,FP.CPI.TOTL.ZG,1974,
ASM,FP.CPI.TOTL.ZG,1975,
ASM,FP.CPI.TOTL.ZG,1976,
ASM,FP.CPI.TOTL.ZG,1977,
ASM,FP.CPI.TOTL.ZG,1978,
ASM,FP.CPI.TOTL.ZG,1979,
ASM,FP.CPI.TOTL.ZG,1980,
ASM,FP.CPI.TOTL.ZG,1981,
ASM,FP.CPI.TOTL.ZG,1982,
ASM,FP.CPI.TOTL.ZG,1983,
ASM,FP.CPI.TOTL.ZG,1984,
ASM,FP.CPI.TOTL.ZG,1985,
ASM,FP.CPI.TOTL.ZG,1986,
ASM,FP.CPI.TOTL.ZG,1987,
ASM,FP.CPI.TOTL.ZG,1988,
ASM,FP.CPI.TOTL.ZG,1989,
ASM,FP.CPI.TOTL.ZG,1990,
ASM,FP.CPI.TOTL.ZG,1991,
ASM,FP.CPI.TOTL.ZG,1992,
ASM,FP.CPI.TOTL.ZG,1993,
ASM,FP.CPI.TOTL.ZG,1994,
ASM,FP.CPI.TOTL.ZG,1995,
ASM,FP.CPI.TOTL.ZG,1996,
ASM,FP.CPI.TOTL.ZG,1997,
ASM,FP.CPI.TOTL.ZG,1998,
ASM,FP.CPI.TOTL.ZG,1999,
ASM,FP.CPI.TOTL.ZG,2000,
ASM,FP.CPI.TOTL.ZG,2001,
ASM,FP.CPI.TOTL.ZG,2002,
ASM,FP.CPI.TOTL.ZG,2003,
ASM,FP.CPI.TOTL.ZG,2004,
ASM,FP.CPI.TOTL.ZG,2005,
ASM,FP.CPI.TOTL.ZG,2006,
ASM,FP.CPI.TOTL.ZG,2007,
ASM,FP.CPI.TOTL.ZG,2008,
ASM,FP.CPI.TOTL.ZG,2009,
ASM,FP.CPI.TOTL.ZG,2010,
ASM,FP.CPI.TOTL.ZG,2011,
ASM,FP.CPI.TOTL.ZG,2012,
ASM,FP.CPI.TOTL.ZG,2013,
ASM,FP.CPI.TOTL.ZG,2014,
ASM,FP.CPI.TOTL.ZG,2015,
ASM,FP.CPI.TOTL.ZG,2016,
ASM,FP.CPI.TOTL.ZG,2017,
ASM,FP.CPI.TOTL.ZG,2018,
ASM,FP.CPI.TOTL.ZG,2019,
ASM,FP.CPI.TOTL.ZG,2020,
ASM,FP.CPI.TOTL.ZG,2021,
ASM,FP.CPI.TOTL.ZG,2022,
ASM,FP.CPI.TOTL.ZG,2023,
ASM,FP.CPI.TOTL.ZG,2024,
ASM,FP.CPI.TOTL.ZG,2025,
AND,FP.CPI.TOTL.ZG,1960,
AND,FP.CPI.TOTL.ZG,1961,
AND,FP.CPI.TOTL.ZG,1962,
AND,FP.CPI.TOTL.ZG,1963,
AND,FP.CPI.TOTL.ZG,1964,
AND,FP.CPI.TOTL.ZG,1965,
AND,FP.CPI.TOTL.ZG,1966,
AND,FP.CPI.TOTL.ZG,1967,
AND,FP.CPI.TOTL.ZG,1968,
AND,FP.CPI.TOTL.ZG,1969,
AND,FP.CPI.TOTL.ZG,1970,
AND,FP.CPI.TOTL.ZG,1971,
AND,FP.CPI.TOTL.ZG,1972,
AND,FP.CPI.TOTL.ZG,1973,
AND,FP.CPI.TOTL.ZG,1974,
AND,FP.CPI.TOTL.ZG,1975,
AND,FP.CPI.TOTL.ZG,1976,
AND,FP.CPI.TOTL.ZG,1977,
AND,FP.CPI.TOTL.ZG,1978,
AND,FP.CPI.TOTL.ZG,1979,
AND,FP.CPI.TOTL.ZG,1980,
AND,FP.CPI.TOTL.ZG,1981,
AND,FP.CPI.TOTL.ZG,1982,
AND,FP.CPI.TOTL.ZG,1983,
AND,FP.CPI.TOTL.ZG,1984,
AND,FP.CPI.TOTL.ZG,1985,
AND,FP.CPI.TOTL.ZG,1986,
AND,FP.CPI.TOTL.ZG,1987,
AND,FP.CPI.TOTL.ZG,1988,
AND,FP.CPI.TOTL.ZG,1989,
AND,FP.CPI.TOTL.ZG,1990,
AND,FP.CPI.TOTL.ZG,1991,
AND,FP.CPI.TOTL.ZG,1992,
AND,FP.CPI.TOTL.ZG,1993,
AND,FP.CPI.TOTL.ZG,1994,
AND,FP.CPI.TOTL.ZG,1995,
AND,FP.CPI.TOTL.ZG,1996,
AND,FP.CPI.TOTL.ZG,1997,
AND,FP.CPI.TOTL.ZG,1998,
AND,FP.CPI.TOTL.ZG,1999,
AND,FP.CPI.TOTL.ZG,2000,
AND,FP.CPI.TOTL.ZG,2001,
AND,FP.CPI.TOTL.ZG,2002,
AND,FP.CPI.TOTL.ZG,2003,
AND,FP.CPI.TOTL.ZG,2004,
AND,FP.CPI.TOTL.ZG,2005,
AND,FP.CPI.TOTL.ZG,2006,
AND,FP.CPI.TOTL.ZG,2007,
AND,FP.CPI.TOTL.ZG,2008,
AND,FP.CPI.TOTL.ZG,2009,
AND,FP.CPI.TOTL.ZG,2010,
AND,FP.CPI.TOTL.ZG,2011,
AND,FP.CPI.TOTL.ZG,2012,
AND,FP.CPI.TOTL.ZG,2013,
AND,FP.CPI.TOTL.ZG,2014,
AND,FP.CPI.TOTL.ZG,2015,
AND,FP.CPI.TOTL.ZG,2016,
AND,FP.CPI.TOTL.ZG,2017,
AND,FP.CPI.TOTL.ZG,2018,
AND,FP.CPI.TOTL.ZG,2019,
AND,FP.CPI.TOTL.ZG,2020,
AND,FP.CPI.TOTL.ZG,2021,
AND,FP.CPI.TOTL.ZG,2022,
AND,FP.CPI.TOTL.ZG,2023,
AND,FP.CPI.TOTL.ZG,2024,
AND,FP.CPI.TOTL.ZG,2025,
AGO,FP.CPI.TOTL.ZG,1960,
AGO,FP.CPI.TOTL.ZG,1961,
AGO,FP.CPI.TOTL.ZG,1962,
AGO,FP.CPI.TOTL.ZG,1963,
AGO,FP.CPI.TOTL.ZG,1964,
AGO,FP.CPI.TOTL.ZG,1965,
AGO,FP.CPI.TOTL.ZG,1966,
AGO,FP.CPI.TOTL.ZG,1967,
AGO,FP.CPI.TOTL.ZG,1968,
AGO,FP.CPI.TOTL.ZG,1969,
AGO,FP.CPI.TOTL.ZG,1970,
AGO,FP.CPI.TOTL.ZG,1971,
AGO,FP.CPI.TOTL.ZG,1972,
AGO,FP.CPI.TOTL.ZG,1973,
AGO,FP.CPI.TOTL.ZG,1974,
AGO,FP.CPI.TOTL.ZG,1975,
AGO,FP.CPI.TOTL.ZG,1976,
AGO,FP.CPI.TOTL.ZG,1977,
AGO,FP.CPI.TOTL.ZG,1978,
AGO,FP.CPI.TOTL.ZG,1979,
AGO,FP.CPI.TOTL.ZG,1980,
AGO,FP.CPI.TOTL.ZG,1981,
AGO,FP.CPI.TOTL.ZG,1982,
AGO,FP.CPI.TOTL.ZG,1983,
AGO,FP.CPI.TOTL.ZG,1984,
AGO,FP.CPI.TOTL.ZG,1985,
AGO,FP.CPI.TOTL.ZG,1986,
AGO,FP.CPI.TOTL.ZG,1987,
AGO,FP.CPI.TOTL.ZG,1988,
AGO,FP.CPI.TOTL.ZG,1989,
AGO,FP.CPI.TOTL.ZG,1990,
AGO,FP.CPI.TOTL.ZG,1991,83.78378378
AGO,FP.CPI.TOTL.ZG,1992,299.5098039
AGO,FP.CPI.TOTL.ZG,1993,1378.527607
AGO,FP.CPI.TOTL.ZG,1994,949.7925311
AGO,FP.CPI.TOTL.ZG,1995,2666.450593
AGO,FP.CPI.TOTL.ZG,1996,4145.105982
AGO,FP.CPI.TOTL.ZG,1997,219.1767212
AGO,FP.CPI.TOTL.ZG,1998,107.2848215
AGO,FP.CPI.TOTL.ZG,1999,248.1959024
AGO,FP.CPI.TOTL.ZG,2000,324.9968716
AGO,FP.CPI.TOTL.ZG,2001,152.5610225
AGO,FP.CPI.TOTL.ZG,2002,108.8974361
AGO,FP.CPI.TOTL.ZG,2003,98.22414366
AGO,FP.CPI.TOTL.ZG,2004,43.54210675
AGO,FP.CPI.TOTL.ZG,2005,22.95351385
AGO,FP.CPI.TOTL.ZG,2006,13.30521018
AGO,FP.CPI.TOTL.ZG,2007,12.25149745
AGO,FP.CPI.TOTL.ZG,2008,12.47582913
AGO,FP.CPI.TOTL.ZG,2009,13.73028393
AGO,FP.CPI.TOTL.ZG,2010,14.46965649
AGO,FP.CPI.TOTL.ZG,2011,13.48246792
AGO,FP.CPI.TOTL.ZG,2012,10.27790492
AGO,FP.CPI.TOTL.ZG,2013,8.777814293
AGO,FP.CPI.TOTL.ZG,2014,7.280387304
AGO,FP.CPI.TOTL.ZG,2015,9.355972155
AGO,FP.CPI.TOTL.ZG,2016,30.69441508
AGO,FP.CPI.TOTL.ZG,2017,29.8444799
AGO,FP.CPI.TOTL.ZG,2018,19.62893797
AGO,FP.CPI.TOTL.ZG,2019,17.08095414
AGO,FP.CPI.TOTL.ZG,2020,22.27153925
AGO,FP.CPI.TOTL.ZG,2021,25.75429488
AGO,FP.CPI.TOTL.ZG,2022,21.35529013
AGO,FP.CPI.TOTL.ZG,2023,13.64410178
AGO,FP.CPI.TOTL.ZG,2024,28.24049489
AGO,FP.CPI.TOTL.ZG,2025,20.16201976
ATG,FP.CPI.TOTL.ZG,1960,
ATG,FP.CPI.TOTL.ZG,1961,
ATG,FP.CPI.TOTL.ZG,1962,
ATG,FP.CPI.TOTL.ZG,1963,
ATG,FP.CPI.TOTL.ZG,1964,
ATG,FP.CPI.TOTL.ZG,1965,
ATG,FP.CPI.TOTL.ZG,1966,
ATG,FP.CPI.TOTL.ZG,1967,
ATG,FP.CPI.TOTL.ZG,1968,
ATG,FP.CPI.TOTL.ZG,1969,
ATG,FP.CPI.TOTL.ZG,1970,
ATG,FP.CPI.TOTL.ZG,1971,
ATG,FP.CPI.TOTL.ZG,1972,
ATG,FP.CPI.TOTL.ZG,1973,
ATG,FP.CPI.TOTL.ZG,1974,
ATG,FP.CPI.TOTL.ZG,1975,
ATG,FP.CPI.TOTL.ZG,1976,
ATG,FP.CPI.TOTL.ZG,1977,
ATG,FP.CPI.TOTL.ZG,1978,
ATG,FP.CPI.TOTL.ZG,1979,
ATG,FP.CPI.TOTL.ZG,1980,
ATG,FP.CPI.TOTL.ZG,1981,
ATG,FP.CPI.TOTL.ZG,1982,
ATG,FP.CPI.TOTL.ZG,1983,
ATG,FP.CPI.TOTL.ZG,1984,
ATG,FP.CPI.TOTL.ZG,1985,
ATG,FP.CPI.TOTL.ZG,1986,
ATG,FP.CPI.TOTL.ZG,1987,
ATG,FP.CPI.TOTL.ZG,1988,
ATG,FP.CPI.TOTL.ZG,1989,
ATG,FP.CPI.TOTL.ZG,1990,
ATG,FP.CPI.TOTL.ZG,1991,
ATG,FP.CPI.TOTL.ZG,1992,
ATG,FP.CPI.TOTL.ZG,1993,
ATG,FP.CPI.TOTL.ZG,1994,
ATG,FP.CPI.TOTL.ZG,1995,
ATG,FP.CPI.TOTL.ZG,1996,
ATG,FP.CPI.TOTL.ZG,1997,
ATG,FP.CPI.TOTL.ZG,1998,
ATG,FP.CPI.TOTL.ZG,1999,1.121287896
ATG,FP.CPI.TOTL.ZG,2000,0.771779797
ATG,FP.CPI.TOTL.ZG,2001,1.402796636
ATG,FP.CPI.TOTL.ZG,2002,2.407658013
ATG,FP.CPI.TOTL.ZG,2003,1.993530552
ATG,FP.CPI.TOTL.ZG,2004,2.030077579
ATG,FP.CPI.TOTL.ZG,2005,2.098751967
ATG,FP.CPI.TOTL.ZG,2006,1.787785374
ATG,FP.CPI.TOTL.ZG,2007,1.416052594
ATG,FP.CPI.TOTL.ZG,2008,5.333806398
ATG,FP.CPI.TOTL.ZG,2009,-0.550159996
ATG,FP.CPI.TOTL.ZG,2010,3.370025402
ATG,FP.CPI.TOTL.ZG,2011,3.456749672
ATG,FP.CPI.TOTL.ZG,2012,3.376880443
ATG,FP.CPI.TOTL.ZG,2013,1.059497824
ATG,FP.CPI.TOTL.ZG,2014,1.089441574
ATG,FP.CPI.TOTL.ZG,2015,0.968993459
ATG,FP.CPI.TOTL.ZG,2016,-0.489437796
ATG,FP.CPI.TOTL.ZG,2017,2.43248789
ATG,FP.CPI.TOTL.ZG,2018,1.207157934
ATG,FP.CPI.TOTL.ZG,2019,1.431355982
ATG,FP.CPI.TOTL.ZG,2020,0.625989707
ATG,FP.CPI.TOTL.ZG,2021,2.062996385
ATG,FP.CPI.TOTL.ZG,2022,7.531078346
ATG,FP.CPI.TOTL.ZG,2023,5.067138654
ATG,FP.CPI.TOTL.ZG,2024,6.198866988
ATG,FP.CPI.TOTL.ZG,2025,1.368735275
ARG,FP.CPI.TOTL.ZG,1960,
ARG,FP.CPI.TOTL.ZG,1961,
ARG,FP.CPI.TOTL.ZG,1962,
ARG,FP.CPI.TOTL.ZG,1963,
ARG,FP.CPI.TOTL.ZG,1964,
ARG,FP.CPI.TOTL.ZG,1965,
ARG,FP.CPI.TOTL.ZG,1966,
ARG,FP.CPI.TOTL.ZG,1967,
ARG,FP.CPI.TOTL.ZG,1968,
ARG,FP.CPI.TOTL.ZG,1969,
ARG,FP.CPI.TOTL.ZG,1970,
ARG,FP.CPI.TOTL.ZG,1971,
ARG,FP.CPI.TOTL.ZG,1972,
ARG,FP.CPI.TOTL.ZG,1973,
ARG,FP.CPI.TOTL.ZG,1974,
ARG,FP.CPI.TOTL.ZG,1975,
ARG,FP.CPI.TOTL.ZG,1976,
ARG,FP.CPI.TOTL.ZG,1977,
ARG,FP.CPI.TOTL.ZG,1978,
ARG,FP.CPI.TOTL.ZG,1979,
ARG,FP.CPI.TOTL.ZG,1980,
ARG,FP.CPI.TOTL.ZG,1981,
ARG,FP.CPI.TOTL.ZG,1982,
ARG,FP.CPI.TOTL.ZG,1983,
ARG,FP.CPI.TOTL.ZG,1984,
ARG,FP.CPI.TOTL.ZG,1985,
ARG,FP.CPI.TOTL.ZG,1986,
ARG,FP.CPI.TOTL.ZG,1987,
ARG,FP.CPI.TOTL.ZG,1988,
ARG,FP.CPI.TOTL.ZG,1989,
ARG,FP.CPI.TOTL.ZG,1990,
ARG,FP.CPI.TOTL.ZG,1991,
ARG,FP.CPI.TOTL.ZG,1992,
ARG,FP.CPI.TOTL.ZG,1993,
ARG,FP.CPI.TOTL.ZG,1994,
ARG,FP.CPI.TOTL.ZG,1995,
ARG,FP.CPI.TOTL.ZG,1996,
ARG,FP.CPI.TOTL.ZG,1997,
ARG,FP.CPI.TOTL.ZG,1998,
ARG,FP.CPI.TOTL.ZG,1999,-1.810449933
ARG,FP.CPI.TOTL.ZG,2000,-0.73370738
ARG,FP.CPI.TOTL.ZG,2001,-1.543427822
ARG,FP.CPI.TOTL.ZG,2002,40.95286885
ARG,FP.CPI.TOTL.ZG,2003,3.656320419
ARG,FP.CPI.TOTL.ZG,2004,6.100981767
ARG,FP.CPI.TOTL.ZG,2005,12.32650364
ARG,FP.CPI.TOTL.ZG,2006,9.838187702
ARG,FP.CPI.TOTL.ZG,2007,25.68764278
ARG,FP.CPI.TOTL.ZG,2008,22.99313774
ARG,FP.CPI.TOTL.ZG,2009,14.81397481
ARG,FP.CPI.TOTL.ZG,2010,25.31594641
ARG,FP.CPI.TOTL.ZG,2011,22.77730551
ARG,FP.CPI.TOTL.ZG,2012,25.27631762
ARG,FP.CPI.TOTL.ZG,2013,28.39917064
ARG,FP.CPI.TOTL.ZG,2014,38.32523371
ARG,FP.CPI.TOTL.ZG,2015,27.76045822
ARG,FP.CPI.TOTL.ZG,2016,40.71185765
ARG,FP.CPI.TOTL.ZG,2017,24.58730754
ARG,FP.CPI.TOTL.ZG,2018,47.64559007
ARG,FP.CPI.TOTL.ZG,2019,53.83240202
ARG,FP.CPI.TOTL.ZG,2020,36.14058781
ARG,FP.CPI.TOTL.ZG,2021,50.94163354
ARG,FP.CPI.TOTL.ZG,2022,94.79318234
ARG,FP.CPI.TOTL.ZG,2023,211.4076437
ARG,FP.CPI.TOTL.ZG,2024,117.8131102
ARG,FP.CPI.TOTL.ZG,2025,
ARM,FP.CPI.TOTL.ZG,1960,
ARM,FP.CPI.TOTL.ZG,1961,
ARM,FP.CPI.TOTL.ZG,1962,
ARM,FP.CPI.TOTL.ZG,1963,
ARM,FP.CPI.TOTL.ZG,1964,
ARM,FP.CPI.TOTL.ZG,1965,
ARM,FP.CPI.TOTL.ZG,1966,
ARM,FP.CPI.TOTL.ZG,1967,
ARM,FP.CPI.TOTL.ZG,1968,
ARM,FP.CPI.TOTL.ZG,1969,
ARM,FP.CPI.TOTL.ZG,1970,
ARM,FP.CPI.TOTL.ZG,1971,
ARM,FP.CPI.TOTL.ZG,1972,
ARM,FP.CPI.TOTL.ZG,1973,
ARM,FP.CPI.TOTL.ZG,1974,
